344313.29,Airfield Low-Intensity-Approach Lighting Equipment,,
344313.33,Airfield High-Intensity-Approach Lighting Equipment,,
344313.36,Airfield Precision-Approach Path Indicator Equipment,,
344316,Airfield Landing Equipment,,
344316.13,Microwave Airfield Landing Equipment,,
344316.16,Instrument Airfield Landing Equipment,,
344316.19,Airfield Visual-Approach Slope Indicator Equipment,,
344319,Airfield Traffic Control Tower Equipment,,
344323,Weather Observation Equipment,,
344323.13,Automatic Weather Observation Equipment,,
344323.16,Airfield Wind Cones,,
344326,Airfield Control Equipment,,
344326.13,Airfield Lighting Control Equipment,,
344326.16,Airfield Lighting PLC Control Equipment,,
344326.19,Airfield Lighting Regulator Assembly,,
344800,Bridge Signaling and Control Equipment,,
344813,Operating Bridge Signals,,
344816,Operating Bridge Control Equipment,,
345000,Transportation Fare Collection Equipment,,
345200,Vehicle Fare Collection,,
345216,Vehicle Ticketing Equipment,,
345216.13,Vehicle Ticket Vending Machines,,
345226,Vehicle Fare Collection Equipment,,
345226.13,Vehicle Coin Fare Collection Equipment,,
345226.16,Vehicle Electronic Fare Collection Equipment,,
345233,Vehicle Fare Gates,,
345400,Passenger Fare Collection,,
345416,Passenger Ticketing Equipment,,
345416.13,Passenger Ticket Vending Machines,,
345416.16,Passenger Addfare Machines,,
345416.23,Passenger Intermodal Transfer Machines,,
345426,Passenger Fare Collection Equipment,,
345426.13,Passenger Coin Fare Collection Equipment,,
345426.16,Passenger Electronic Fare Collection Equipment,,
345433,Passenger Fare Gates,,
347000,Transportation Construction and,,
,Equipment,,
347100,Roadway Construction,,
347113,Vehicle Barriers,,
347113.13,Vehicle Median Barriers,,
347113.16,Vehicle Crash Barriers,,
347113.19,Vehicle Traffic Barriers,,
347113.26,Vehicle Guide Rails,,
347113.29,Vehicle Barrier Fenders,,
,,,
139,,,
,,,
MasterFormat® 2016 - Numbers and Titles,April 2016,,
347116,Impact Attenuating Devices,,
347119,Vehicle Delineators,,
347119.13,Fixed Vehicle Delineators,,
347119.16,Flexible Vehicle Delineators,,
347200,Railway Construction,,
347213,Railway Line,,
347216,Railway Siding,,
347300,Airfield Construction,,
347313,Aircraft Tiedowns,,
347316,Airfield Grounding,,
347316.13,Aircraft Static Grounding,,
347319,Jet Blast Barriers,,
347323,Manufactured Airfield Control Towers,,
347326,Manufactured Helipads,,
347500,Roadway Equipment,,
347513,Operable Roadway Equipment,,
347513.13,Active Vehicle Barriers,,
347600,Railway Equipment,,
347613,Roadway Crossing Control Equipment,,
347700,Transportation Equipment,,
347713,Passenger Boarding Bridges,,
347713.13,Fixed Aircraft Passenger Boarding Bridges,,
347713.16,Movable Aircraft Passenger Boarding Bridges,,
347713.23,Ship Passenger Boarding Bridges,,
347733,Baggage Scanning Equipment,,
347736,Baggage Scales,,
347739,Baggage Conveying Equipment,,
347800,Weighing Equipment,,
347813,Truck Scales,,
347816,Weighbridges,,
347823,Railroad Car Scales,,
347833,Crane Scales,,
348000,Bridges,,
348100,Bridge Machinery,,
348113,Single-Swing Bridge Machinery,,
348116,Double-Swing Bridge Machinery,,
348119,Cantilever Bridge Machinery,,
348123,Lift Bridge Machinery,,
348126,Sliding Bridge Machinery,,
348129,Pontoon Bridge Machinery,,
348132,Bascule Bridge Machinery,,
348200,Bridge Specialties,,
348213,Bridge Vibration Dampers,,
348213.13,Visco Elastic Bridge Vibration Dampers,,
348213.16,Tuned-Mass Bridge Vibration Dampers,,
348219,Bridge Pier Protection,,
348219.13,Bridge Pier Ice Shields,,
350000,Waterway and Marine Construction,,
,,,
140,,,
,,,
MasterFormat® 2016 - Numbers and Titles,April 2016,,
,,,
350100,Operation and Maintenance of Waterway and Marine,,
Construction,,,
350130,Operation and Maintenance of Coastal Construction,,
350140,Operation and Maintenance of Waterway Construction,,
350140.51,Waterway Dredging,,
350140.92,Preservation of Water Courses,,
350150,Operation and Maintenance of Marine Construction,,
350150.51,Marine Dredging,,
350150.71,"Channel Excavation, Cleaning and Deepening",,
350170,Operation and Maintenance of Dams,,
350500,Common Work Results for Waterway and Marine,,
,Construction,,
350505,Selective Demolition for Waterway and Marine Construction,,
350530,Common Work Results for Coastal Construction,,
350540,Common Work Results for Waterway Construction,,
350550,Common Work Results for Marine Construction,,
350570,Common Work Results for Dams,,
350600,Schedules for Waterway and Marine Construction,,
350630,Schedules for Coastal Construction,,
350640,Schedules for Waterway Construction,,
350650,Schedules for Marine Construction,,
350670,Schedules for Dams,,
350800,Commissioning of Waterway and Marine Construction,,
350830,Commissioning of Coastal Construction,,
350840,Commissioning of Waterway Construction,,
350850,Commissioning of Marine Construction,,
350870,Commissioning of Dams,,
351000,Waterway and Marine Signaling and,,
,Control Equipment,,
351100,Signaling and Control Equipment for Waterways,,
351113,Signaling Equipment for Waterways,,
351153,Control Equipment for Waterways,,
351200,Marine Signaling and Control Equipment,,
351213,Marine Signaling Equipment,,
351213.13,Lighthouse Equipment,,
351233,Marine Navigation Equipment,,
351253,Marine Control Equipment,,
351300,Signaling and Control Equipment for Dams,,
351313,Signaling Equipment for Dams,,
351353,Control Equipment for Dams,,
352000,Waterway and Marine Construction and,,
,Equipment,,
352100,General Fabrications for Waterways,,
352113,Hydraulic Bifurcation Panels,,
352116,Hydraulic Bulkheads,,
352119,Hydraulic Manifolds,,
,,,
141,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
352123,Penstocks,,
352133,Trash Racks,,
352136,Debris Cages,,
352200,Hydraulic Gates,,
352213,Spillway Crest Gates,,
352219,Hydraulic Head Gates,,
352226,Sluice Gates,,
352233,Miter Gates,,
352239,Sector Gates,,
352246,Tainter Gates,,
352253,Vertical Lift Hydraulic Gates,,
352259,Hydraulic Closure Gates,,
352263,Through-Levee Access Gates,,
352400,Dredging,,
352413,Suction Dredging,,
352413.11,Training Suction Dredging,,
352413.13,Cutter Suction Dredging,,
352413.16,Auger Suction Dredging,,
352413.23,Jet-Lift Dredging,,
352413.26,Air-Lift Dredging,,
352421,Bucket Dredging,,
352423,Clamshell Dredging,,
352426,Backhoe/Dipper Dredging,,
352433,Water Injection Dredging,,
352436,Pneumatic Dredging,,
352443,Bed-Levelling Dredging,,
352446,Krabbelaar Dredging,,
352453,Waterway Snag Removal,,
353000,Coastal Construction,,
353100,Shoreline Protection,,
353116,Seawalls,,
353116.13,Concrete Seawalls,,
353116.16,Segmental Seawalls,,
353116.19,Steel Sheet Piling Seawalls,,
353116.23,Timber Seawalls,,
353116.40,Stone Seawalls,,
353119,Revetments,,
353119.13,Sacked Cement-Sand Revetments,,
353119.16,Concrete Unit Masonry Revetments,,
353119.36,Gabion Revetments,,
353119.40,Stone Revetments,,
353123,Breakwaters,,
353123.13,Rubble Mound Breakwaters,,
353123.16,Precast Breakwater Modules,,
353126,Jetties,,
353126.13,Concrete Jetties,,
353126.16,Concrete Unit Masonry Jetties,,
353126.36,Gabion Jetties,,
353126.40,Stone Jetties,,
353129,Groins,,
353129.13,Concrete Groins,,
,,,
142,,,
,,,
MasterFormat® 2016 - Numbers and Titles,April 2016,,
353129.16,Concrete Unit Masonry Groins,,
353129.26,Steel Groins,,
353129.36,Gabion Groins,,
353129.40,Stone Groins,,
353200,Artificial Reefs,,
353213,Scrap Material Artificial Reefs,,
353213.13,Scrap Concrete Artificial Reefs,,
353213.19,Scrap Steel Artificial Reefs,,
353213.33,Sunken Ship Artificial Reefs,,
353216,Constructed Artificial Reefs,,
353216.13,Constructed Concrete Artificial Reefs,,
353216.19,Constructed Steel Artificial Reefs,,
354000,Waterway Construction and Equipment,,
354100,Levees,,
354113,Landside Levee Berms,,
354113.13,Stability Landside Levee Berms,,
354113.16,Seepage Landside Levee Berms,,
354116,Levee Cutoff Trenches,,
354119,Levee Relief Wells,,
354200,Waterway Bank Protection,,
354213,Piling Bank Protection,,
354213.19,Steel Sheet Piling Bank Protection,,
354213.23,Timber Piling Bank Protection,,
354213.26,Plastic Piling Bank Protection,,
354229,Grout-Bag Bank Protection,,
354234,Soil Reinforcement Bank Protection,,
354235,Slope Protection Bank Protection,,
354236,Gabion Bank Protection,,
354237,Riprap Bank Protection,,
354253,Wall Bank Protection,,
354253.16,Concrete Unit Masonry Wall Bank Protection,,
354253.19,Segmental Wall Bank Protection,,
354253.40,Stone Wall Bank Protection,,
354300,Waterway Scour Protection,,
354329,Grout-Bag Scour Protection,,
354334,Soil Reinforcement Scour Protection,,
354335,Slope Protection Scour Protection,,
354336,Gabion Scour Protection,,
354337,Riprap Scour Protection,,
354353,Wall Scour Protection,,
354353.13,Concrete Unit Masonry Wall Scour Protection,,
354353.16,Segmental Wall Scour Protection,,
354353.40,Stone Wall Scour Protection,,
354900,Waterway Structures,,
354913,Floodwalls,,
354913.13,Concrete Floodwalls,,
354913.16,Masonry Floodwalls,,
354923,Waterway Locks,,
354923.13,Concrete Waterway Locks,,
354923.23,Piling Waterway Locks,,
354926,Floodgate Machinery,,
,,,
143,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
355000,Marine Construction and Equipment,,
355100,Floating Construction,,
355113,Floating Piers,,
355113.23,Floating Wood Piers,,
355113.26,Floating Plastic Piers,,
355123,Pontoons,,
355200,Offshore Platform Construction,,
355213,Fixed Offshore Platform Construction,,
355223,Semi-Submersible Offshore Platform Construction,,
355233,Floating Offshore Platform Construction,,
355300,Underwater Construction,,
355323,Underwater Harbor Deepening,,
355333,Underwater Pipeline Construction,,
355343,Underwater Foundation Construction,,
355353,Underwater Structures Construction,,
355363,Underwater Waterproofing,,
355900,Marine Specialties,,
355913,Marine Fenders,,
355913.13,Prestressed Concrete Marine Fender Piling,,
355913.16,Resilient Foam-Filled Marine Fenders,,
355913.19,Rubber Marine Fenders,,
355923,Buoys,,
355923.13,Mooring Buoys,,
355923.16,Anchor Pendant Buoys,,
355923.19,Navigation Buoys,,
355929,Mooring Devices,,
355929.13,Quick-Release Mooring Hooks,,
355929.16,Laser Docking Systems,,
355929.19,Capstans,,
355933,Marine Bollards and Cleats,,
355933.13,Cast-Steel Marine Bollards and Cleats,,
355933.16,Cast-Iron Marine Bollards and Cleats,,
355933.19,Stainless-Steel Marine Bollards and Cleats,,
355933.23,Plastic Marine Bollards and Cleats,,
355993,Marine Chain and Accessories,,
355993.13,Marine Chain,,
355993.16,Marine Shackles,,
355993.19,Marine Chain Tensioners,,
357000,Dam Construction and Equipment,,
357100,Gravity Dams,,
357113,Concrete Gravity Dams,,
357116,Masonry Gravity Dams,,
357119,Rockfill Gravity Dams,,
357200,Arch Dams,,
357213,Concrete Arch Dams,,
357300,Embankment Dams,,
357313,Earth Embankment Dam,,
357316,Rock Embankment Dams,,
357400,Buttress Dams,,
,,,
144,,,
,,,
,MasterFormat® 2016 - Numbers and Titles,April 2016,
357413,,Concrete Buttress Dams,
357900,,Auxiliary Dam Structures,
357913,,Fish Ladders,
357913.13,,Concrete Fish Ladders,
400000,,Process Interconnections,
400100,,Operation and Maintenance of Process,
,,Interconnections,
400110,,Operation and Maintenance of Gas and Vapor Process Piping,
400120,,Operation and Maintenance of Liquids Process Piping,
400130,,Operation and Maintenance of Solid and Mixed Materials Piping and,
,Chutes,,
400140,,Operation and Maintenance of Process Piping and Equipment Protection,
400160,,Operation and Maintenance of Process Control and Process Facility,
,,Enterprise Management Systems,
400170,,Operation and Maintenance of Instrumentation for Process Systems,
400190,,Operation and Maintenance of Primary Control Devices,
400500,,Common Work Results for Process Interconnections,
400505,,Exposed Piping Installation,
400506,,"Couplings, Adapters, and Specials for Process Piping",
400507,,Hangers and Supports for Process Piping,
400509,,"Wall Pipes, Floor Pipes, and Pipe Sleeves",
400511,,Aluminum Process Pipe,
400512,,Brass Process Pipe,
400513,,Bronze Process Pipe,
400517,,Copper Process Pipe and Tubing,
400519,,Ductile Iron Process Pipe,
400521,,High-Alloy Nickel Process Pipe and Tubing,
400523,,Stainless Steel Process Pipe and Tubing,
40,523.13,Duplex and Super-Duplex Stainless Steel Process Pipe,
40,523.23,300- and 400-Series Stainless Steel Process Pipe,
40,523.33,Special-Fabrication Stainless Steel Process Pipe and Tubing,
400524,,Steel Process Pipe,
40,524.13,Steel Pipe and Tubing for Air and Gas Service,
40,524.23,Steel Pipe for Water Service,
40,524.26,Steel Pipe and Tubing for Process Liquid Service,
40,524.33,Steel Pipe for Bulk Materials Conveyance,
400526,,Other Metals Process Pipe,
40,526.13,Titanium Process Pipe,
40,526.23,Tantalum Process Pipe,
40,526.33,Zirconium Process Pipe,
400531,,Thermoplastic Process Pipe,
40,531.13,Polyvinyl Chloride Process Pipe,
40,531.23,Chlorinated Polyvinyl Chloride Process Pipe,
40,531.33,ABS Process Pipe,
40,531.43,Polypropylene Process Pipe,
40,531.53,PVDF Process Pipe,
40,531.63,High-Purity Plastic Process Pipe,
40,531.83,Flexible Plastic Tubing,
400533,,High-Density Polyethylene Process Pipe,
400536,,Fiberglass-Reinforced Plastic Process Pipe,
40,536.13,"Fiberglass-Reinforced Plastic Pipe for Process Air, Gas, and Odor Service",
,,,
145,,,
,,,
,MasterFormat® 2016 - Numbers and Titles,April 2016,
40,536.23,Fiberglass-Reinforced Plastic Pipe for Process Liquid Service,
400537,,Centrifugally Cast Fiberglass-Reinforced Polymer Mortar Process Pipe,
400538,,PTFE Process Pipe,
400539,,Concrete Pipe,
40,539.13,Concrete Pressure Water Pipe,
40,539.23,Concrete Gravity and Drainage Process Pipe,
400551,,Common Requirements for Process Valves,
400553,,Process Valves Four-inch Diameter and Larger,
400556,,"Process Valves, Smaller than Four-inch Diameter",
400557,,Actuators for Process Valves and Gates,
40,557.13,Manual Actuators,
40,557.23,Electric Motor Actuators,
40,557.33,Hydraulic Cylinder Actuators,
40,557.43,Hydraulic Actuator Systems,
40,557.53,Pneumatic Actuators,
400559,,Hydraulic Gates,
40,559.13,Stop Plates,
40,559.16,Stop Logs,
40,559.21,Aluminum Slide Gates,
40,559.23,Stainless Steel Slide Gates,
40,559.26,Fiberglass-Reinforced Plastic Slide Gates,
40,559.33,Cast Iron Slide Gates,
40,559.43,Butterfly Gates,
400561,,Gate Valves,
40,561.13,Solid Wedge Metal-Seated Gate Valves,
40,561.16,Double Disc Metal-Seated Gate Valves,
40,561.23,Resilient-Seated Gate Valves,
40,561.43,Knife Gate Valves,
400562,,Plug Valves,
40,562.13,Eccentric Plug Valves for Gas Service,
40,562.16,Eccentric Plug Valves for Liquid Service,
400563,,Ball Valves,
40,563.13,AWWA Metal-Seated Ball Valves,
40,563.16,AWWA Resilient-Seated Ball Valves,
40,563.33,Metallic Ball Valves,
40,563.43,Plastic Ball Valves,
400564,,Butterfly Valves,
40,564.13,Metal-Seated Butterfly Valves,
40,564.16,AWWA Resilient-Seated Butterfly Valves,
40,564.23,Metallic Industrial Butterfly Valves,
40,564.26,Plastic Industrial Butterfly Valves,
40,564.33,Butterfly Valves in Air or Gas Service,
40,564.36,High-Performance Butterfly Valves in Air or Gas Service,
40,564.43,Dampers for Corrosive Gas Service,
400565,,Valves for Pump Control and Check Service,
40,565.11,Angle Valves,
40,565.13,Cone Valves,
40,565.16,Globe Valves,
40,565.23,Swing Check Valves,
40,565.26,Tilting Disc Check Valves,
40,565.29,Double-Disk Check Valves,
400567,,Specialized Pressure and Flow-Control Valves,
40,567.13,Reduced-Pressure Zone Backflow Preventers for Process Service,
40,567.16,Double Check Valve Assembly Backflow Preventers for Process Service,
,,,
146,,,
,,,
,MasterFormat® 2016 - Numbers and Titles,,April 2016
40,567.23,Pressure Vacuum Breaker Backflow Preventers,
40,567.26,Atmospheric Vacuum Breaker Backflow Preventers,
40,567.29,Hose Connection Vacuum Breaker Backflow Preventers,
40,567.33,Backpressure Valves,
40,567.36,Pressure-Regulating Valves,
40,567.39,Pressure-Relief Valves,
40,567.41,Direct-Acting Surge Relief Valves for Water Service,
40,567.43,Pilot-Operated Surge Relief Valves for Water Service,
40,567.44,Pilot-Operated Surge Arrestor Valves for Water Service,
40,567.46,Electronic Surge Anticipator Valves for Water Service,
40,567.47,Surge Relief Valves for Wastewater Service,
40,567.49,Electronic Surge Anticipator Valves for Wastewater Service,
400571,,Solids Handling Valves,
40,571.13,Duckbill Check Valves,
40,571.16,Flap Gates,
40,571.23,Mud Valves,
40,571.33,Telescoping Valves,
400573,,Special-Application Process Valves,
40,573.13,Altitude Valves,
40,573.16,Float Valves,
40,573.23,Anti-Cavitation Valves,
400574,,Flexible-Closure Valves,
40,574.13,Diaphragm Valves,
40,574.23,Pinch Valves,
400576,,Hot-Tapping Valves and Appurtenances,
40,576.13,Tapping Sleeves and Valves,
40,576.16,Tapping Machines,
40,576.23,Line Stops,
400578,,Air Valves for Water and Wastewater Service,
40,578.11,Air Release Valves for Water Service,
40,578.13,Air/Vacuum Valves for Water Service,
40,578.16,Vacuum-Breaking Valves for Water Service,
40,578.19,Combination Air Valves for Water Service,
40,578.21,Air Release Valves for Wastewater Service,
40,578.23,Air/Vacuum Valves for Wastewater Service,
40,578.26,Vacuum-Breaking Valves for Wastewater Service,
40,578.29,Combination Air Valves for Wastewater Service,
400581,,Hydrants and Hose Bibbs for Process Service,
40,581.13,Fire Hydrants,
40,581.23,Yard Hydrants,
40,581.26,Freeze-Proof Yard Hydrants,
40,581.33,Hose Bibbs,
400582,,Solenoid Valves for Process Service,
400589,,Valve Accessories,
40,589.13,Basket Strainers for Process Service,
40,589.23,Needle Valves,
40,589.33,Quick-Connect Couplers,
400593,,Common Motor Requirements for Process Equipment,
400596,,Vibration and Seismic Controls for Process Equipment,
400597,,Identification for Process Equipment,
400600,,Schedules for Process Interconnections,
400610,,Schedules for Gas and Vapor Process Piping and Ductwork,
400620,,Schedules for Liquids Process Piping,
400630,,Schedules for Solid and Mixed Materials Piping and Chutes,
,,,
147,,,
,,,
,MasterFormat® 2016 - Numbers and Titles,,April 2016
400640,,Schedules for Process Piping and Equipment Protection,
400660,,Schedules for Process Control and Process Facility Enterprise,
,,Management Systems,
400670,,Schedules of Instrumentation for Process Systems,
400690,,Schedules for Primary Control Devices,
401000,,Gas and Vapor Process Piping and,
,,Ductwork,
401100,,Steam Process Piping,
4011,13,Low-Pressure Steam Process Piping,
4011,16,Intermediate-Pressure Steam Process Piping,
4011,19,High-Pressure Steam Process Piping,
4011,23,Condensate Process Piping for Process Applications,
401200,,Compressed Air Process Piping,
4012,13,Compressed Air Process Piping for Breathing Service,
4012,23,Low-Pressure Compressed Air Process Piping,
4012,53,High-Pressure Compressed Air Process Piping,
401300,,Process Ductwork,
401500,,Combustion System Gas Piping,
4015,13,Combustion Air Piping,
4015,16,Oxygen Combustion System Gas Piping,
4015,19,Flue-Gas Combustion System Piping,
4015,23,Exothermic-Gas Combustion System Piping,
4015,26,Endothermic-Gas Combustion System Piping,
4015,29,Dissociated-Ammonia-Gas Combustion System Piping,
401600,,Specialty and High-Purity Gases Piping,
4016,13,Ammonia Gas Piping,
4016,16,Boron Gas Piping,
4016,17,Chlorine Gas Piping,
4016,26,Diborane Gas Piping,
4016,29,Fluorine Gas Piping,
4016,33,Hydrogen Sulfide Gas Piping,
4016,36,Nitrous-Oxide Gas Process Piping,
4016,37,Oxygen Gas Process Piping,
4016,39,Ozone Gas Process Piping,
4016,43,Phosphine Gas Piping,
4016,46,Silane Gas Piping,
4016,49,Sulfur-Dioxide Gas Piping,
4016,53,Specialty Gas Mixtures Piping,
4016,56,High-Purity Gas Piping Components,
401700,,Welding and Cutting Gases Piping,
4017,13,Acetylene Welding and Cutting Piping,
4017,16,Acetylene-Hydrogen Mix Welding and Cutting Piping,
4017,19,Methylacetylene-Propadiene Welding and Cutting Piping,
4017,23,Oxygen Welding and Cutting Piping,
4017,26,Inert Gas Welding and Cutting Piping,
401800,,Vacuum Systems Process Piping,
4018,13,Low-Vacuum Systems Process Piping,
4018,23,Chlorine Gas Vacuum System Piping,
,,,
148,,,
,,,
,MasterFormat® 2016 - Numbers and Titles,,April 2016
401853,,High-Vacuum Systems Process Piping,
402000,,Liquids Process Piping,
402100,,Liquid Fuel Process Piping,
402113,,Bio Fuels Process Piping,
,402113.13,Bioalcohols Process Piping,
,402113.23,Biodiesel Fuel Process Piping,
,402113.26,Green Diesel Fuel Process Piping,
,402113.33,Biomass-to-Liquid (BTL) Fuel Process Piping,
,402113.43,Gas-to-Liquid (GTL) Fuel Process Piping,
402116,,Gasoline Process Piping,
402119,,Diesel Process Piping,
402123,,Fuel-Oils Process Piping,
,402123.13,No. 1 Fuel-Oil Process Piping,
,402123.23,No. 2 Fuel-Oil Process Piping,
,402123.26,Kerosene Process Piping,
,402123.29,Tar Fuels Process Piping,
,402123.43,No. 4 Fuel-Oil Process Piping,
,402123.53,No. 5 Fuel-Oil Process Piping,
,402123.63,No. 6 Fuel-Oil Process Piping,
402200,,Petroleum Products Piping,
4022,10,Heavy-Fractions Petroleum Products Piping,
4022,13,Liquefied Petroleum Gas (LPG) Process Piping,
4022,16,Lubricating Oils Process Piping,
4022,23,Petrochemicals Process Piping,
4022,50,Light-Fractions Petroleum Products Piping,
402300,,Water and Wastewater Process Piping,
4023,13,Deionized Water Process Piping,
4023,16,Distilled-Water Process Piping,
4023,19,Non-Potable Plant Water Process Piping,
4023,23,Potable Water Process Piping,
4023,29,Recirculated Water Process Piping,
4023,33,Reverse-Osmosis Water Process Piping,
4023,40,Sanitary Wastewater Process Piping,
4023,41,Grit Process Piping,
4023,43,Scum and Floatables Process Piping,
4023,44,Primary Sludge Process Piping,
4023,46,Waste Sludge Process Piping,
4023,48,Thickened Sludge Process Piping,
402400,,Specialty Liquid Chemicals Piping,
4024,13,Alcohol Piping,
4024,14,Liquid Chlorine and Sodium Hypochlorite Piping,
4024,16,Gel Piping,
4024,19,Slurries Process Piping,
4024,23,Thixotropic Liquid Piping,
402500,,Liquid Acids and Bases Piping,
4025,10,Liquid Acids Piping,
4025,50,Liquid Bases Piping,
402600,,Liquid Polymer Piping,
,,,
149,,,
,,,
MasterFormat® 2016 - Numbers and Titles,April 2016,,
,,,
403000,Solid and Mixed Materials Piping and,,
Chutes,,,
403200,Bulk Materials Piping and Chutes,,
403210,Abrasive Materials Piping and Chutes,,
403250,Nonabrasive Materials Piping and Chutes,,
403300,Bulk Materials Valves,,
403313,Airlock Bulk Materials Valves,,
403316,Blind Bulk Materials Valves,,
403326,Diverter Bulk Materials Valves,,
403329,Double or Single Dump Bulk Materials Valves,,
403339,Swing Bulk Materials Valves,,
403343,Specialty Bulk Materials Valves,,
403400,Pneumatic Conveying Lines,,
403410,Dense Phase Pneumatic Conveying Lines,,
403450,Dilute Phase Pneumatic Conveying Lines,,
404000,Process Piping and Equipment Protection,,
404100,Process Piping and Equipment Heat Tracing,,
404113,Process Piping Heat Tracing,,
404113.13,Process Piping Electrical Resistance Heat Tracing,,
404113.16,Process Piping Electrical Conductance Heat Tracing,,
404113.19,Process Piping Gas Heat Tracing,,
404113.23,Process Piping Steam Heat Tracing,,
404113.26,Process Piping Thermal Fluids Heat Tracing,,
404123,Process Equipment Heat Tracing,,
404123.13,Process Equipment Electrical Resistance Heat Tracing,,
404123.16,Process Equipment Electrical Conductance Heat Tracing,,
404123.19,Process Equipment Gas Heat Tracing,,
404123.23,Process Equipment Steam Heat Tracing,,
404123.26,Process Equipment Thermal Fluids Heat Tracing,,
404200,Process Piping and Equipment Insulation,,
404213,Process Piping Insulation,,
404213.13,Cryogenic Temperature Process Piping Insulation,,
404213.16,Low Temperature Process Piping Insulation,,
404213.19,Intermediate Temperature Process Piping Insulation,,
404213.23,High Temperature Process Piping Insulation,,
404213.26,Process Piping Insulation for Specialty Applications,,
404223,Process Equipment Insulation,,
404223.13,Cryogenic Temperature Process Equipment Insulation,,
404223.16,Low Temperature Process Equipment Insulation,,
404223.19,Intermediate Temperature Process Equipment Insulation,,
404223.23,High Temperature Process Equipment Insulation,,
404223.26,Process Equipment Insulation for Specialty Applications,,
404600,Process Corrosion Protection,,
404616,Coatings and Wrappings for Process Corrosion Protection,,
404642,Cathodic Process Corrosion Protection,,
404700,Refractories,,
404713,Silica Refractories,,
404716,Alumina Refractories,,
404719,Carbon and Graphite Refractories,,
,,,
150,,,
,,,
,MasterFormat® 2016 - Numbers and Titles,April 2016,
404723,,Castable Refractories,
404726,,Rammed Refractories,
404729,,Refractory Concrete,
406000,,Process Control and Enterprise,
,,Management Systems,
406100,,Process Control and Enterprise Management Systems,
,,General Provisions,
4061,13,Process Control System General Provisions,
4061,16,Enterprise Management System General Provisions,
4061,21,Process Control System Testing,
4061,26,Process Control System Training,
4061,93,Process Control System Input/Output List,
4061,96,Process Control Descriptions,
406200,,Computer System Hardware and Ancillaries,
4062,13,Server Computers,
4062,16,Operator Workstation Computers,
4062,19,Industrial Computers,
4062,21,Desktop Computers,
4062,23,Mobile Computers,
4062,26,Laptop Computers,
4062,29,Tablet Computers and Mobile Devices,
4062,33,Printers,
4062,43,Large Display Screens,
4062,63,Operator Interface Terminals (OIT),
406300,,Control System Equipment,
4063,13,Distributed Process Control Systems,
4063,43,Programmable Logic Controllers,
4063,83,Remote Terminal Units,
406600,,Network and Communication Equipment,
4066,13,Switches and Routers,
4066,16,Firewall Hardware,
4066,19,Media Converters,
4066,23,Frame Relay Equipment,
4066,26,Device Network Equipment,
4066,33,Metallic and Fiber-Optic Communication Cabling and Connectors,
4066,36,Process Instrumentation Networks,
4066,43,Wireless Network Systems,
4066,53,Multiple Address Radio Equipment,
4066,56,Point-to-Point Radio Equipment,
4066,63,Antennas,
4066,66,Monopoles and Towers,
4066,73,Satellite Communication Equipment,
406700,,Control System Equipment Panels and Racks,
4067,13,Computer Equipment Racks,
4067,16,Free-Standing Panels,
4067,19,Wall-Mounted Panels,
4067,23,Control System Consoles,
4067,33,Panel Wiring,
,,,
151,,,
,,,
MasterFormat® 2016 - Numbers and Titles,April 2016,,
406763,Control Panel-Mounted Uninterruptible Power Supply,,
406800,Process Control Software,,
406813,Process Control (HMI) Software,,
406823,Reporting Software,,
406826,Online Performance Monitoring Systems Software,,
406833,Maintenance Management Software,,
406836,Laboratory Information System Software,,
406839,Energy Management Software,,
406843,Load Management Software,,
406863,Configuration of HMI Software,,
406866,Programming of Controller Software,,
406893,Computer Operating Systems Software,,
406900,Packaged Control Systems,,
406913,Control System Simulators,,
406923,Burner Management Systems,,
406926,Safety Instrumented Control Systems,,
406933,Fire and Gas Monitoring/Protection Systems for Industrial Applications,,
407000,Instrumentation for Process Systems,,
407100,Flow Measurement,,
407113,Magnetic Flow Meters,,
407113.13,Inline Magnetic Flow Meters,,
407113.23,Insertion-Type Magnetic Flow Meters,,
407123,Differential Pressure-Type Flow Meters,,
407123.13,Venturi Flow Meters,,
407123.16,Flow Tubes,,
407123.19,Flow Nozzle-Type Flow Meters,,
407123.23,Orifice Plate Flow Meters,,
407123.26,Integral Orifice Flow Meters,,
407123.29,Orifice Meter Runs,,
407123.33,Elbow Flow Meters,,
407123.36,Pitot Tube and Averaging Pitot Flow Meters,,
407123.39,V-Cone Flow Meters,,
407123.43,Differential Pressure-Type Flow Transmitters,,
407123.46,Flow Computers,,
407133,Propeller Flow Meters,,
407136,Turbine Flow Meters,,
407143,Variable Area Flow Meters,,
407146,Target Flow Meters,,
407149,Vortex-Shedding Flow Meters,,
407153,Positive Displacement Flow Meters,,
407163,Doppler Flow Meters,,
407166,Transit Time Flow Meters,,
407169,Open Channel Flow Meters,,
407173,Coriolis Flow Meters,,
407176,Thermal Flow Meters,,
407179,Flow Switches,,
407183,Sight Flow Indicators,,
407186,Flow Metering Weirs,,
407200,Level Measurement,,
407213,Ultrasonic Level Meters (Continuous and Point-Type),,
,,,
152,,,
,,,
,MasterFormat® 2016 - Numbers and Titles,,April 2016
4072,23,Radar Level Meters,
4072,26,Laser Level Meters,
4072,29,Nuclear Level Meters,
